,FloatWMO,ProfNum,Date,Date_6hr,Lat,Lon,MLD,Surf_T,Surf_S,Surf_O,Oxy_Sat,Oxy_Dev,k_L13,Fp_L13,Fc_L13,Fd_L13,Ft_L13,k_N16,Fp_N16,Fc_N16,Fd_N16,Ft_N16
0,5904989,247.0,2017-09-02 00:17:47.000003,2017-09-02 00:00:00.000000,63.011,-56.335,,7.663000106811523,34.092926025390625,290.4928283691406,99.83,-0.4989913256212617,2.4675367567147594e-05,1.0582883163769539e-08,1.1966369309412845e-08,-3.754111394363647e-08,-1.4991861470454088e-08,2.978000577003052e-05,-2.7285864393146575e-09,-2.4916546727361884e-08,4.530731251774025e-08,1.7662179351063708e-08
0,5904989,248.0,2017-09-06 18:48:18.000004,2017-09-06 18:00:00.000000,63.006,-56.831,,7.495149930318196,34.11792755126953,292.50787353515625,100.16,0.4661818496397814,2.2809678383741076e-05,-8.499466223339152e-10,8.99567178713922e-09,-6.431294364452052e-08,-5.6167218479715216e-08,2.5564280633752122e-05,-1.959266582037579e-09,-1.7871458036910184e-08,7.207967214843179e-08,5.224894752948403e-08
0,5904989,249.0,2017-09-11 15:22:22.000004,2017-09-11 18:00:00.000000,63.091,-57.071,,6.6123881340026855,34.2479133605957,292.073486328125,98.11,-5.612093919767233,2.502316925465124e-05,6.551088978201985e-08,1.4151461869206204e-08,1.1855921236898707e-07,1.982215640202131e-07,3.152240577567097e-05,-3.337285356961624e-09,-3.025819676490412e-08,-1.493524486329601e-07,-1.8294793075482583e-07
0,5904989,250.0,2017-09-16 09:11:49.000002,2017-09-16 12:00:00.000000,63.12,-57.295,,6.314170678456624,34.33488972981771,290.5863037109375,97.01,-8.95692652960571,2.1752949367684026e-05,5.515426314044042e-08,8.514581434558864e-09,1.5013300639896976e-07,2.1380185097396905e-07,2.4020245595986704e-05,-1.8532737907840809e-09,-1.6773227738757024e-08,-1.6578127521063784e-07,-1.8440777674017895e-07
0,5904989,251.0,2017-09-21 04:21:30.000000,2017-09-21 06:00:00.000000,63.14,-57.269,,6.0388609568278,34.27654774983724,295.75775146484375,98.07,-5.8297899923593945,2.174326310191149e-05,5.7176951127433795e-08,8.754867550519505e-09,1.5418105868256598e-07,2.2011287736051928e-07,2.4177853390891762e-05,-1.942486536958814e-09,-1.753343193782254e-08,-1.7144469139739353e-07,-1.9092060987217487e-07
0,5904989,252.0,2017-09-25 22:44:41.999998,2017-09-26 00:00:00.000000,63.176,-57.011,,5.7396485805511475,34.28269577026367,293.2997131347656,96.58,-10.380727357242108,4.748462977730891e-05,6.99225377892809e-07,1.8439959876215724e-07,3.532682138366962e-07,1.2368931904916624e-06,0.00010185322724376652,-3.4628726990033494e-08,-3.118059795925434e-07,-7.577506201617859e-07,-1.1041853267443627e-06
0,5904989,253.0,2017-09-30 17:14:06.999995,2017-09-30 18:00:00.000000,62.996,-57.017,,5.209000110626221,34.254859924316406,296.51025390625,96.41,-11.03639411541866,1.5013738484151851e-05,1.8942140929720105e-08,2.293461422733737e-09,1.0316099410243049e-07,1.2439659645488434e-07,1.1793005271630824e-05,-3.2323151182276376e-10,-2.896811852851997e-09,-8.103099361700121e-08,-8.425103698167597e-08
0,5904989,254.0,2017-10-05 11:45:44.000000,2017-10-05 12:00:00.000000,62.822,-57.35,,4.9710001945495605,34.265889485677086,296.5575256347656,95.89,-12.697589858222386,7.26215544281219e-06,3.673451397811547e-09,1.4263374826310958e-10,8.451219090786995e-08,8.832827605394461e-08,2.7773623207673915e-06,-0.0,-0.0,-3.232111685317022e-08,-3.232111685317022e-08
0,5904989,255.0,2017-10-10 05:55:16.000000,2017-10-10 06:00:00.000000,62.496,-57.48,,4.8381500244140625,34.17389424641927,298.23150634765625,96.07,-12.212681979615752,3.0442202221816198e-05,2.2645774868874606e-07,3.654708446034928e-08,3.20910241085376e-07,5.839150742344713e-07,4.897488041681383e-05,-9.307350322101865e-09,-8.309597895305853e-08,-5.162747611742768e-07,-6.086780904494372e-07
0,5904989,256.0,2017-10-15 00:42:56.999996,2017-10-15 00:00:00.000000,62.374,-56.984,,4.819572448730469,34.33889675140381,295.2871551513672,95.19,-14.910767962678449,1.6153777066203524e-05,2.9111093745894862e-08,3.1749289396221594e-09,1.4164142441680757e-07,1.739274471023246e-07,1.3801245842805884e-05,-5.187489662024603e-10,-4.636326960845524e-09,-1.2101368688511907e-07,-1.2616876281216707e-07
0,5904989,257.0,2017-10-19 19:23:39.999997,2017-10-19 18:00:00.000000,62.57,-56.684,,4.585211118062337,34.34689966837565,297.6699523925781,95.43,-14.243765144303154,1.9693903676184026e-05,7.148635488490695e-08,6.998815961880619e-09,2.490104766002745e-07,3.274956474470621e-07,2.0646577510416264e-05,-1.4877986111151631e-09,-1.3270769422851375e-08,-2.610561212529227e-07,-2.7581468928688926e-07
0,5904989,258.0,2017-10-24 13:31:46.000001,2017-10-24 12:00:00.000000,62.705,-56.571,,4.433000087738037,34.20091915130615,301.197509765625,96.11,-12.195287967192087,2.9173523373818107e-05,2.0500410999832023e-07,3.2413448977839515e-08,3.111765484686241e-07,5.485941074447838e-07,4.548586357794878e-05,-8.263755620272417e-09,-7.353141838671986e-08,-4.851705380572387e-07,-5.669657120642309e-07
0,5904989,259.0,2017-10-29 08:40:11.999995,2017-10-29 06:00:00.000000,62.916,-56.672,,4.410380840301514,34.14773025512695,300.7540588378906,95.88,-12.933670461060274,2.1589240854829465e-05,8.95927048187461e-08,1.0162639931482713e-08,2.5507206740190326e-07,3.548274121521321e-07,2.4923227151335805e-05,-2.333295009215183e-09,-2.0749402898349907e-08,-2.94462372186486e-07,-3.175450700940511e-07
0,5904989,260.0,2017-11-03 04:03:23.999995,2017-11-03 06:00:00.000000,62.893,-57.349,,4.2829999923706055,34.094992319742836,300.2467041015625,95.39,-14.524911435055287,3.2648731849463033e-05,3.852842675041505e-07,5.085409642566953e-08,5.070477632393609e-07,9.43186127169181e-07,5.719409845053118e-05,-1.3167462152853317e-08,-1.1691620133045569e-07,-8.882470481104018e-07,-1.0183307115937108e-06
0,5904989,261.0,2017-11-07 22:59:15.000004,2017-11-08 00:00:00.000000,62.688,-57.749,,3.99968683719635,34.23492431640625,298.85218811035156,94.4,-17.738815405356718,2.8793247846948264e-05,2.5897159161343094e-07,3.231080880384308e-08,4.288671533382642e-07,7.201495537555382e-07,4.484469418941435e-05,-8.232807399694161e-09,-7.299130473597184e-08,-6.679488344479178e-07,-7.491729465835838e-07
0,5904989,262.0,2017-11-12 17:11:47.999998,2017-11-12 18:00:00.000000,62.55,-57.437,,3.7917131185531616,34.31204605102539,300.6185302734375,94.53,-17.38264147226488,2.1470482073090823e-05,7.710928227362275e-08,1.0651398589388992e-08,2.0644732437444712e-07,2.9420800523745886e-07,2.5082683929865197e-05,-2.4252582661676225e-09,-2.1474049162906128e-08,-2.4118009869655175e-07,-2.650794061256255e-07
0,5904989,263.0,2017-11-17 13:13:05.999995,2017-11-17 12:00:00.000000,62.552,-57.021,,3.297444760799408,34.207077980041504,303.49462890625,94.22,-18.60952250568721,4.248825397062226e-06,1.5184570149607633e-09,2.1625298626213038e-11,8.8184017765921e-08,8.972410007950799e-08,9.956461629785484e-07,-0.0,-0.0,-2.0664553310517123e-08,-2.0664553310517123e-08
0,5904989,264.0,2017-11-22 09:05:02.000003,2017-11-22 12:00:00.000000,62.6,-56.935,,3.6468250155448914,34.36294651031494,304.1793212890625,95.35,-14.818184078029958,6.264897035356044e-05,3.20415904132413e-06,6.753908982234082e-07,1.0903315013659108e-06,4.969881440913449e-06,0.00015865681371938101,-8.721106709918894e-08,-7.714707123257662e-07,-2.7612348763007715e-06,-3.6199166557257266e-06
0,5904989,265.0,2017-11-27 07:43:33.000002,2017-11-27 06:00:00.000000,62.675,-56.573,,4.0108334223429365,34.4152577718099,300.39434814453125,95.04,-15.681802384871162,4.194051503016247e-05,7.42184497543196e-07,1.3791912318110835e-07,5.521269514410689e-07,1.4322305721653734e-06,8.643026677744311e-05,-2.8628245877097934e-08,-2.541839665160652e-07,-1.1378133929387563e-06,-1.4206256053319194e-06
0,5904989,266.0,2017-12-02 02:19:14.000001,2017-12-02 00:00:00.000000,62.919,-57.229,,4.040999889373779,34.457323710123696,298.52703857421875,94.55,-17.219365685849937,2.216847181344252e-05,1.2129268516821404e-07,1.173378337985581e-08,3.376648049265771e-07,4.70691273474647e-07,2.656278726724203e-05,-2.7509364146546904e-09,-2.4439296424009916e-08,-4.045979558888958e-07,-4.317881887275604e-07
0,5904989,267.0,2017-12-06 20:49:19.000002,2017-12-06 18:00:00.000000,62.661,-56.998,,3.826285660266876,34.46515941619873,300.8724670410156,94.8,-16.49579574805358,5.9213196548300764e-05,2.623374726156681e-06,5.328952292549664e-07,1.0139069378013804e-06,4.170176893213027e-06,0.0001455796774931888,-7.384662619859371e-08,-6.548199425173395e-07,-2.492759276943096e-06,-3.221425845659029e-06
0,5904989,268.0,2017-12-11 18:38:14.000000,2017-12-11 18:00:00.000000,62.859,-57.323,,3.75107878446579,34.49070453643799,300.92486572265625,94.66,-16.96029654217415,4.9594901325381755e-05,8.62443331093415e-07,2.710891030088076e-07,3.332690057487123e-07,1.466801439850935e-06,0.00011178697158238567,-4.5092903738413794e-08,-3.9965555439986206e-07,-7.511887689925667e-07,-1.1959372271308426e-06
0,5904989,269.0,2017-12-16 17:36:42.999998,2017-12-16 18:00:00.000000,62.71,-57.801,,3.6652499437332153,34.51970291137695,299.7611999511719,94.12,-18.716192710585005,2.9301139339853233e-05,1.7442128228050813e-07,3.589479757071086e-08,2.3075163994063974e-07,4.410677197918587e-07,4.689639068300529e-05,-8.959336110738893e-09,-7.936119596605692e-08,-3.693173474207503e-07,-4.5763787949754614e-07
0,5904989,270.0,2017-12-21 12:09:57.000000,2017-12-21 12:00:00.000000,62.643,-57.766,,3.5320000648498535,34.53081512451172,299.2647399902344,93.67,-20.218192982974017,1.7964486827374006e-05,7.615018014010611e-08,5.511320037469504e-09,3.1643887242360507e-07,3.981003726011807e-07,1.7693492560380515e-05,-1.1102649356349323e-09,-9.823478905914843e-09,-3.1166539232897706e-07,-3.225991361705268e-07
0,5904989,271.0,2017-12-26 07:03:35.000001,2017-12-26 06:00:00.000000,62.473,-57.598,,3.4502373536427817,34.556897481282554,299.5057067871094,93.58,-20.55040125416616,2.9386023087966912e-05,3.880639495334837e-07,3.7168286233266115e-08,6.453434894220466e-07,1.0705757251887965e-06,4.745376645114785e-05,-9.660843438827804e-09,-8.543038107495194e-08,-1.0421273792690455e-06,-1.1372186037828252e-06
0,5904989,272.0,2017-12-31 01:03:23.999995,2017-12-31 00:00:00.000000,62.185,-58.0,,3.385749936103821,34.61866760253906,300.0047607421875,93.63,-20.404778122932385,3.0687633982531565e-05,4.4853473999604853e-07,4.425886186541039e-08,6.853750276073439e-07,1.1781686294688027e-06,5.18489544669951e-05,-1.1550204383052709e-08,-1.0212465034720312e-07,-1.1579901734834606e-06,-1.2716650282137164e-06
0,5904989,273.0,2018-01-04 19:56:16.999999,2018-01-04 18:00:00.000000,61.998,-58.093,,3.560198664665222,34.668792724609375,296.6039733886719,93.0,-22.326988770091134,3.699344885409882e-05,8.221994469252597e-07,8.934367421231665e-08,8.925147979571321e-07,1.8040579190947084e-06,7.18341193398591e-05,-2.1190396675262574e-08,-1.8773302149818545e-07,-1.733091033547669e-06,-1.942014451721117e-06
0,5904989,274.0,2018-01-09 17:03:05.999998,2018-01-09 18:00:00.000000,61.674,-57.431,,3.3127194245656333,34.65278244018555,299.3609313964844,93.29,-21.537043268545517,3.1293859254502484e-05,3.829951674513054e-07,4.8120239538706936e-08,5.35088646934048e-07,9.662040539240604e-07,5.403036419642003e-05,-1.2324077589405479e-08,-1.0892151006957601e-07,-9.238564740798639e-07,-1.0451020617388454e-06
0,5904989,275.0,2018-01-14 10:44:35.999998,2018-01-14 12:00:00.000000,61.754,-56.903,,3.8475524187088013,34.746846199035645,293.279296875,92.65,-23.252334320078432,3.9366146803254756e-05,9.156362909845994e-07,1.1008933749020123e-07,8.804387990449766e-07,1.906164427519777e-06,7.868468558462722e-05,-2.4413275401753037e-08,-2.1697945315035134e-07,-1.759812826629834e-06,-2.0012055551819384e-06
0,5904989,276.0,2018-01-19 05:06:13.000004,2018-01-19 06:00:00.000000,62.306,-57.701,,3.1604370730263844,34.67890875680106,297.95441284179685,92.52,-24.07668294001064,4.703911085178172e-05,1.5348731136377835e-06,2.3596243682423683e-07,9.823596324886364e-07,2.7531951829506567e-06,0.00010408583343301155,-4.20364309214168e-08,-3.710704291577644e-07,-2.173717130851206e-06,-2.5868239909303873e-06
0,5904989,277.0,2018-01-23 23:59:21.000002,2018-01-24 00:00:00.000000,62.121,-57.508,,3.609999895095825,34.75684356689453,292.9435119628906,92.02,-25.389969857283518,3.3336641441226876e-05,6.223336035550404e-07,5.947835674061399e-08,8.359009788291007e-07,1.5177129391247552e-06,6.0821779646679125e-05,-1.533888077438676e-08,-1.360443842880542e-07,-1.5250782005266056e-06,-1.6764614655890464e-06
0,5904989,278.0,2018-01-28 19:10:07.999999,2018-01-28 18:00:00.000000,61.874,-58.278,,3.6002121448516844,34.7510124206543,292.8762664794922,91.98,-25.546883421559414,2.272952761825762e-05,1.920284845893291e-07,1.357611191437285e-08,5.311606466421378e-07,7.367652431458397e-07,2.82819742545111e-05,-3.250011118360712e-09,-2.8821322520489104e-08,-6.609143835121183e-07,-6.929857171509681e-07
0,5904989,279.0,2018-02-02 12:57:54.000002,2018-02-02 12:00:00.000000,61.53,-58.089,,3.6472970843315125,34.79820919036865,290.7618103027344,91.45,-27.184353348092714,4.93148578862334e-05,1.7593021854340324e-06,2.6857618715788977e-07,1.0599474574023846e-06,3.087825829994307e-06,0.00011103197242500246,-4.5363871508842685e-08,-4.026057253247251e-07,-2.386462455873902e-06,-2.8344320527074696e-06
0,5904989,280.0,2018-02-07 07:36:31.999996,2018-02-07 06:00:00.000000,61.429,-57.582,,3.54342999458313,34.811955261230466,290.7759297688802,91.23,-27.939660814590752,5.580019888653527e-05,2.913533714307392e-06,4.3767247495119894e-07,1.4128311361602935e-06,4.764037325418884e-06,0.00013380155645243945,-6.401633827381791e-08,-5.67666370648841e-07,-3.387783713945348e-06,-4.019466422868007e-06
0,5904989,281.0,2018-02-12 04:15:18.999996,2018-02-12 06:00:00.000000,61.424,-56.518,,3.5026737054189048,34.82628504435221,290.5064697265625,91.07,-28.49039309084077,3.537355874543736e-05,8.420596228997367e-07,7.56835330770519e-08,1.0268539618048008e-06,1.9445971177815895e-06,6.712879273122192e-05,-1.8643157795501862e-08,-1.6527468390593966e-07,-1.948672093279833e-06,-2.1325899349812744e-06
0,5904989,282.0,2018-02-17 01:08:34.999999,2018-02-17 00:00:00.000000,61.463,-56.188,,3.562764883041382,34.854827880859375,287.9940185546875,90.43,-30.468633421068546,1.587871419095346e-05,8.275494209056708e-08,3.4153704416206704e-09,4.5424063026281175e-07,5.404109427949995e-07,1.3819401244407313e-05,-5.873787340303419e-10,-5.211196350477674e-09,-3.953300913175091e-07,-4.011286664020171e-07
0,5904989,283.0,2018-02-22 00:57:20.000003,2018-02-22 00:00:00.000000,61.138,-56.458,,3.5823749701182046,34.82145690917969,288.5129699707031,90.62,-29.87843536939647,3.258622540143247e-05,6.093722998124521e-07,5.465296518627385e-08,8.628340214492853e-07,1.5268592864480112e-06,5.816546486678148e-05,-1.3969265359688661e-08,-1.2392580372073668e-07,-1.5401336405862469e-06,-1.6780287096666722e-06
0,5904989,284.0,2018-02-27 01:38:57.999997,2018-02-27 00:00:00.000000,60.733,-57.305,,3.2409215768178306,34.77728144327799,295.2946472167969,91.95,-25.863286305610757,4.273947494178948e-05,1.3695928904806465e-06,1.616144989486006e-07,1.1205003277516127e-06,2.6517077171808596e-06,8.994814507112735e-05,-3.249466670231616e-08,-2.872696492061086e-07,-2.358169494831607e-06,-2.6779338107400318e-06
0,5904989,285.0,2018-03-04 01:39:11.000002,2018-03-04 00:00:00.000000,60.359,-58.643,,3.373690207799276,34.813376108805336,295.1992492675781,92.24,-24.832101883430028,1.606653980899038e-05,9.925339728033371e-08,3.648204938035568e-09,5.331825097920213e-07,6.360841120103907e-07,1.4221665726082288e-05,-6.652856330157867e-10,-5.8902999612886726e-09,-4.7195871142164907e-07,-4.785142970159535e-07
0,5904989,286.0,2018-03-09 01:14:07.999996,2018-03-09 00:00:00.000000,60.358,-58.437,,3.0705137252807617,34.759961446126304,293.1912841796875,90.9,-29.35155917403614,1.327329768061248e-05,6.149311550112388e-08,1.8041440153517595e-09,4.635574954511166e-07,5.268547549675922e-07,9.787705855574465e-06,-2.3245417793446641e-10,-2.0514884612801307e-09,-3.418264640632219e-07,-3.441104067024365e-07
0,5904989,287.0,2018-03-13 20:51:22.000003,2018-03-13 18:00:00.000000,59.98,-59.23,,2.5913558900356293,34.719820976257324,302.59564717610675,92.69,-23.876775524743664,1.587481000668667e-05,8.188358613779488e-08,3.794066917381245e-09,4.2853272028759183e-07,5.14210373342768e-07,1.418735057884386e-05,-6.968018025826121e-10,-6.119905584345673e-09,-3.829805795889736e-07,-3.897972869759019e-07
0,5904989,288.0,2018-03-18 15:29:22.999997,2018-03-18 18:00:00.000000,60.084,-59.322,,1.0323833525180817,34.27457237243652,319.25665283203125,93.71,-21.42846451650962,2.8506618111278196e-05,3.328450275552419e-07,4.309575958786746e-08,5.000577571832638e-07,8.759985443263732e-07,4.774940583451017e-05,-1.1351479235654829e-08,-9.784533519007837e-08,-8.376111363063395e-07,-9.468079507320727e-07
0,5904989,289.0,2018-03-23 10:43:19.000000,2018-03-23 12:00:00.000000,59.947,-59.186,,2.578210433324178,34.67891947428385,303.46441650390625,92.89,-23.216161732035914,2.322541842859299e-05,2.4497796237918137e-07,1.650252314495886e-08,6.304812967722979e-07,8.919617822964382e-07,3.037663620359351e-05,-4.1576637784273284e-09,-3.650024158094739e-08,-8.246095132410579e-07,-8.652674186004326e-07
0,5904989,290.0,2018-03-28 05:06:12.999995,2018-03-28 06:00:00.000000,59.528,-58.784,,3.199822425842285,34.81235122680664,294.5570983886719,91.65,-26.838172728126324,2.0113682765469317e-05,1.7881817819325185e-07,8.850645130450896e-09,6.279943288052277e-07,8.156631521289304e-07,2.2396761848115776e-05,-2.030939244319943e-09,-1.7952447826788437e-08,-6.992771830111848e-07,-7.192605700822932e-07
0,5904989,291.0,2018-04-01 22:59:23.000001,2018-04-02 00:00:00.000000,58.81,-58.452,,3.1425057649612427,34.7498779296875,297.8141784667969,92.49,-24.184834163754715,4.357934186300504e-05,1.0425463003598855e-06,1.7609476883990593e-07,7.39531596686705e-07,1.9581726658864966e-06,9.276661395408817e-05,-3.379028637581009e-08,-2.983886704878426e-07,-1.5742285037793203e-06,-1.906407460642973e-06
0,5904989,292.0,2018-04-06 19:09:08.999999,2018-04-06 18:00:00.000000,58.463,-57.95,,2.8183894952138266,34.7140744527181,302.1916198730469,93.08,-22.46965954372041,2.308839161556531e-05,1.261544673683801e-07,1.5711642909179067e-08,2.967704574319074e-07,4.3863656770946654e-07,2.982096993458056e-05,-3.770605875236554e-09,-3.318665158251318e-08,-3.833087655435601e-07,-4.202660230013098e-07
0,5904989,293.0,2018-04-11 14:27:44.999996,2018-04-11 12:00:00.000000,58.026,-57.631,,2.463231325149536,34.680922190348305,305.8407897949219,93.36,-21.767116818706995,2.1012855154371267e-05,1.519742113209438e-07,1.1355858356808333e-08,4.5823425816839844e-07,6.215643278461505e-07,2.4944556329238987e-05,-2.7043984487063203e-09,-2.3716251826379974e-08,-5.43974161573698e-07,-5.703948118487843e-07
0,5904989,294.0,2018-04-16 09:04:00.999997,2018-04-16 12:00:00.000000,57.701,-56.476,,2.7451249957084656,34.72818088531494,304.0272521972656,93.49,-21.186172482435552,5.305434662165404e-05,2.5171487631077527e-06,3.93062130516969e-07,1.2721583588147976e-06,4.182369252439519e-06,0.00012540798313537738,-6.105644952565033e-08,-5.370678967596777e-07,-3.0070828153910374e-06,-3.6052071616763654e-06
0,5904989,296.0,2018-04-25 23:20:42.000001,2018-04-26 00:00:00.000000,58.065,-55.826,,3.0397777557373047,34.71685536702474,320.4126281738281,99.23,-2.479195587412107,8.620382651726434e-06,1.6087537603303628e-09,3.4205778408709676e-10,1.684513126659349e-08,1.8795942811010952e-08,4.131568514819546e-06,-4.519260230001861e-12,-3.9859595393996515e-11,-8.073517937758911e-09,-8.11789679338291e-09
