,BC_1,BC_2,BC_3,BC_4,BC_BC,BC_LSG,LSG_BC,LSG_LSG
1481,1.5000000000000004,1.8,1.1,1.4000000000000004,85.95,21.86,16.96,53.06
1482,1.5000000000000004,1.8,1.1,1.5000000000000004,86.51,21.86,16.96,53.06
1483,1.5000000000000004,1.8,1.1,1.6000000000000005,86.83,21.86,16.96,53.06
1484,1.5000000000000004,1.8,1.2000000000000002,1.0,84.98,22.25,16.96,53.06
1485,1.5000000000000004,1.8,1.2000000000000002,1.1,85.3,22.32,16.96,53.06
1486,1.5000000000000004,1.8,1.2000000000000002,1.2000000000000002,85.54,22.39,16.96,53.06
1487,1.5000000000000004,1.8,1.2000000000000002,1.3000000000000003,85.86,22.43,16.96,53.06
1488,1.5000000000000004,1.8,1.2000000000000002,1.4000000000000004,86.03,22.43,16.96,53.06
1489,1.5000000000000004,1.8,1.2000000000000002,1.5000000000000004,86.59,22.43,16.96,53.06
1490,1.5000000000000004,1.8,1.2000000000000002,1.6000000000000005,86.91,22.43,16.96,53.06
1491,1.5000000000000004,1.8,1.3000000000000003,1.0,85.14,22.74,16.96,53.06
1492,1.5000000000000004,1.8,1.3000000000000003,1.1,85.46,22.82,16.96,53.06
1493,1.5000000000000004,1.8,1.3000000000000003,1.2000000000000002,85.62,22.85,16.96,53.06
1494,1.5000000000000004,1.8,1.3000000000000003,1.3000000000000003,85.95,22.89,16.96,53.06
1495,1.5000000000000004,1.8,1.3000000000000003,1.4000000000000004,86.11,22.89,16.96,53.06
1496,1.5000000000000004,1.8,1.3000000000000003,1.5000000000000004,86.67,22.89,16.96,53.06
1497,1.5000000000000004,1.8,1.3000000000000003,1.6000000000000005,87.0,22.89,16.96,53.06
1498,1.5000000000000004,1.8,1.4000000000000004,1.0,85.22,23.28,16.96,53.06
1499,1.5000000000000004,1.8,1.4000000000000004,1.1,85.54,23.35,16.96,53.06
1500,1.5000000000000004,1.8,1.4000000000000004,1.2000000000000002,85.7,23.38,16.96,53.06
1501,1.5000000000000004,1.8,1.4000000000000004,1.3000000000000003,86.03,23.42,16.96,53.06
1502,1.5000000000000004,1.8,1.4000000000000004,1.4000000000000004,86.19,23.42,16.96,53.06
1503,1.5000000000000004,1.8,1.4000000000000004,1.5000000000000004,86.75,23.42,16.96,53.06
1504,1.5000000000000004,1.8,1.4000000000000004,1.6000000000000005,87.08,23.42,16.96,53.06
1505,1.5000000000000004,1.8,1.5000000000000004,1.0,85.78,23.59,16.96,53.06
1506,1.5000000000000004,1.8,1.5000000000000004,1.1,86.03,23.66,16.96,53.06
1507,1.5000000000000004,1.8,1.5000000000000004,1.2000000000000002,86.19,23.7,16.96,53.06
1508,1.5000000000000004,1.8,1.5000000000000004,1.3000000000000003,86.51,23.74,16.96,53.06
1509,1.5000000000000004,1.8,1.5000000000000004,1.4000000000000004,86.67,23.74,16.96,53.06
1510,1.5000000000000004,1.8,1.5000000000000004,1.5000000000000004,87.16,23.74,16.96,53.06
1511,1.5000000000000004,1.8,1.5000000000000004,1.6000000000000005,87.48,23.74,16.96,53.06
1512,1.5000000000000004,1.8,1.6000000000000005,1.0,86.03,24.41,16.96,53.06
1513,1.5000000000000004,1.8,1.6000000000000005,1.1,86.27,24.48,16.96,53.06
1514,1.5000000000000004,1.8,1.6000000000000005,1.2000000000000002,86.43,24.51,16.96,53.06
1515,1.5000000000000004,1.8,1.6000000000000005,1.3000000000000003,86.75,24.55,16.96,53.06
1516,1.5000000000000004,1.8,1.6000000000000005,1.4000000000000004,86.91,24.55,16.96,53.06
1517,1.5000000000000004,1.8,1.6000000000000005,1.5000000000000004,87.4,24.55,16.96,53.06
1518,1.5000000000000004,1.8,1.6000000000000005,1.6000000000000005,87.72,24.55,16.96,53.06
1519,1.5000000000000004,1.9000000000000001,1.0,1.0,85.86,21.22,16.96,53.06
1520,1.5000000000000004,1.9000000000000001,1.0,1.1,86.27,21.29,16.96,53.06
1521,1.5000000000000004,1.9000000000000001,1.0,1.2000000000000002,86.67,21.37,16.96,53.06
1522,1.5000000000000004,1.9000000000000001,1.0,1.3000000000000003,87.0,21.44,16.96,53.06
1523,1.5000000000000004,1.9000000000000001,1.0,1.4000000000000004,87.16,21.44,16.96,53.06
1524,1.5000000000000004,1.9000000000000001,1.0,1.5000000000000004,87.72,21.44,16.96,53.06
1525,1.5000000000000004,1.9000000000000001,1.0,1.6000000000000005,88.13,21.47,16.96,53.06
1526,1.5000000000000004,1.9000000000000001,1.1,1.0,86.27,21.83,16.96,53.06
1527,1.5000000000000004,1.9000000000000001,1.1,1.1,86.59,21.9,16.96,53.06
1528,1.5000000000000004,1.9000000000000001,1.1,1.2000000000000002,86.91,21.97,16.96,53.06
1529,1.5000000000000004,1.9000000000000001,1.1,1.3000000000000003,87.24,22.0,16.96,53.06
1530,1.5000000000000004,1.9000000000000001,1.1,1.4000000000000004,87.4,22.0,16.96,53.06
1531,1.5000000000000004,1.9000000000000001,1.1,1.5000000000000004,87.96,22.0,16.96,53.06
1532,1.5000000000000004,1.9000000000000001,1.1,1.6000000000000005,88.29,22.0,16.96,53.06
1533,1.5000000000000004,1.9000000000000001,1.2000000000000002,1.0,86.43,22.39,16.96,53.06
1534,1.5000000000000004,1.9000000000000001,1.2000000000000002,1.1,86.75,22.46,16.96,53.06
1535,1.5000000000000004,1.9000000000000001,1.2000000000000002,1.2000000000000002,87.0,22.53,16.96,53.06
1536,1.5000000000000004,1.9000000000000001,1.2000000000000002,1.3000000000000003,87.32,22.57,16.96,53.06
1537,1.5000000000000004,1.9000000000000001,1.2000000000000002,1.4000000000000004,87.48,22.57,16.96,53.06
1538,1.5000000000000004,1.9000000000000001,1.2000000000000002,1.5000000000000004,88.05,22.57,16.96,53.06
1539,1.5000000000000004,1.9000000000000001,1.2000000000000002,1.6000000000000005,88.37,22.57,16.96,53.06
1540,1.5000000000000004,1.9000000000000001,1.3000000000000003,1.0,86.59,22.89,16.96,53.06
1541,1.5000000000000004,1.9000000000000001,1.3000000000000003,1.1,86.91,22.96,16.96,53.06
1542,1.5000000000000004,1.9000000000000001,1.3000000000000003,1.2000000000000002,87.08,22.99,16.96,53.06
1543,1.5000000000000004,1.9000000000000001,1.3000000000000003,1.3000000000000003,87.4,23.03,16.96,53.06
1544,1.5000000000000004,1.9000000000000001,1.3000000000000003,1.4000000000000004,87.56,23.03,16.96,53.06
1545,1.5000000000000004,1.9000000000000001,1.3000000000000003,1.5000000000000004,88.13,23.03,16.96,53.06
1546,1.5000000000000004,1.9000000000000001,1.3000000000000003,1.6000000000000005,88.45,23.03,16.96,53.06
1547,1.5000000000000004,1.9000000000000001,1.4000000000000004,1.0,86.67,23.42,16.96,53.06
1548,1.5000000000000004,1.9000000000000001,1.4000000000000004,1.1,87.0,23.49,16.96,53.06
1549,1.5000000000000004,1.9000000000000001,1.4000000000000004,1.2000000000000002,87.16,23.52,16.96,53.06
1550,1.5000000000000004,1.9000000000000001,1.4000000000000004,1.3000000000000003,87.48,23.56,16.96,53.06
1551,1.5000000000000004,1.9000000000000001,1.4000000000000004,1.4000000000000004,87.64,23.56,16.96,53.06
1552,1.5000000000000004,1.9000000000000001,1.4000000000000004,1.5000000000000004,88.21,23.56,16.96,53.06
1553,1.5000000000000004,1.9000000000000001,1.4000000000000004,1.6000000000000005,88.53,23.56,16.96,53.06
1554,1.5000000000000004,1.9000000000000001,1.5000000000000004,1.0,87.24,23.74,16.96,53.06
1555,1.5000000000000004,1.9000000000000001,1.5000000000000004,1.1,87.48,23.81,16.96,53.06
1556,1.5000000000000004,1.9000000000000001,1.5000000000000004,1.2000000000000002,87.64,23.84,16.96,53.06
1557,1.5000000000000004,1.9000000000000001,1.5000000000000004,1.3000000000000003,87.96,23.88,16.96,53.06
1558,1.5000000000000004,1.9000000000000001,1.5000000000000004,1.4000000000000004,88.13,23.88,16.96,53.06
1559,1.5000000000000004,1.9000000000000001,1.5000000000000004,1.5000000000000004,88.61,23.88,16.96,53.06
1560,1.5000000000000004,1.9000000000000001,1.5000000000000004,1.6000000000000005,88.93,23.88,16.96,53.06
1561,1.5000000000000004,1.9000000000000001,1.6000000000000005,1.0,87.48,24.55,16.96,53.06
1562,1.5000000000000004,1.9000000000000001,1.6000000000000005,1.1,87.72,24.62,16.96,53.06
1563,1.5000000000000004,1.9000000000000001,1.6000000000000005,1.2000000000000002,87.88,24.66,16.96,53.06
1564,1.5000000000000004,1.9000000000000001,1.6000000000000005,1.3000000000000003,88.21,24.69,16.96,53.06
1565,1.5000000000000004,1.9000000000000001,1.6000000000000005,1.4000000000000004,88.37,24.69,16.96,53.06
1566,1.5000000000000004,1.9000000000000001,1.6000000000000005,1.5000000000000004,88.85,24.69,16.96,53.06
1567,1.5000000000000004,1.9000000000000001,1.6000000000000005,1.6000000000000005,89.18,24.69,16.96,53.06
1568,1.5000000000000004,2.0,1.0,1.0,87.48,21.37,16.96,53.06
1569,1.5000000000000004,2.0,1.0,1.1,87.88,21.44,16.96,53.06
1570,1.5000000000000004,2.0,1.0,1.2000000000000002,88.29,21.51,16.96,53.06
1571,1.5000000000000004,2.0,1.0,1.3000000000000003,88.61,21.58,16.96,53.06
1572,1.5000000000000004,2.0,1.0,1.4000000000000004,88.77,21.58,16.96,53.06
1573,1.5000000000000004,2.0,1.0,1.5000000000000004,89.34,21.58,16.96,53.06
1574,1.5000000000000004,2.0,1.0,1.6000000000000005,89.74,21.61,16.96,53.06
1575,1.5000000000000004,2.0,1.1,1.0,87.8,21.97,16.96,53.06
1576,1.5000000000000004,2.0,1.1,1.1,88.13,22.04,16.96,53.06
1577,1.5000000000000004,2.0,1.1,1.2000000000000002,88.45,22.11,16.96,53.06
1578,1.5000000000000004,2.0,1.1,1.3000000000000003,88.77,22.14,16.96,53.06
1579,1.5000000000000004,2.0,1.1,1.4000000000000004,88.93,22.14,16.96,53.06
1580,1.5000000000000004,2.0,1.1,1.5000000000000004,89.5,22.14,16.96,53.06
1581,1.5000000000000004,2.0,1.1,1.6000000000000005,89.82,22.14,16.96,53.06
1582,1.5000000000000004,2.0,1.2000000000000002,1.0,87.96,22.53,16.96,53.06
1583,1.5000000000000004,2.0,1.2000000000000002,1.1,88.29,22.6,16.96,53.06
1584,1.5000000000000004,2.0,1.2000000000000002,1.2000000000000002,88.53,22.67,16.96,53.06
1585,1.5000000000000004,2.0,1.2000000000000002,1.3000000000000003,88.85,22.71,16.96,53.06
1586,1.5000000000000004,2.0,1.2000000000000002,1.4000000000000004,89.01,22.71,16.96,53.06
1587,1.5000000000000004,2.0,1.2000000000000002,1.5000000000000004,89.58,22.71,16.96,53.06
1588,1.5000000000000004,2.0,1.2000000000000002,1.6000000000000005,89.9,22.71,16.96,53.06
1589,1.5000000000000004,2.0,1.3000000000000003,1.0,88.05,23.03,16.96,53.06
1590,1.5000000000000004,2.0,1.3000000000000003,1.1,88.37,23.1,16.96,53.06
1591,1.5000000000000004,2.0,1.3000000000000003,1.2000000000000002,88.53,23.13,16.96,53.06
1592,1.5000000000000004,2.0,1.3000000000000003,1.3000000000000003,88.85,23.17,16.96,53.06
1593,1.5000000000000004,2.0,1.3000000000000003,1.4000000000000004,89.01,23.17,16.96,53.06
1594,1.5000000000000004,2.0,1.3000000000000003,1.5000000000000004,89.58,23.17,16.96,53.06
1595,1.5000000000000004,2.0,1.3000000000000003,1.6000000000000005,89.9,23.17,16.96,53.06
1596,1.5000000000000004,2.0,1.4000000000000004,1.0,88.13,23.56,16.96,53.06
1597,1.5000000000000004,2.0,1.4000000000000004,1.1,88.45,23.63,16.96,53.06
1598,1.5000000000000004,2.0,1.4000000000000004,1.2000000000000002,88.61,23.66,16.96,53.06
1599,1.5000000000000004,2.0,1.4000000000000004,1.3000000000000003,88.93,23.7,16.96,53.06
1600,1.5000000000000004,2.0,1.4000000000000004,1.4000000000000004,89.1,23.7,16.96,53.06
1601,1.5000000000000004,2.0,1.4000000000000004,1.5000000000000004,89.66,23.7,16.96,53.06
1602,1.5000000000000004,2.0,1.4000000000000004,1.6000000000000005,89.98,23.7,16.96,53.06
1603,1.5000000000000004,2.0,1.5000000000000004,1.0,88.69,23.88,16.96,53.06
1604,1.5000000000000004,2.0,1.5000000000000004,1.1,88.93,23.95,16.96,53.06
1605,1.5000000000000004,2.0,1.5000000000000004,1.2000000000000002,89.1,23.98,16.96,53.06
1606,1.5000000000000004,2.0,1.5000000000000004,1.3000000000000003,89.42,24.02,16.96,53.06
1607,1.5000000000000004,2.0,1.5000000000000004,1.4000000000000004,89.58,24.02,16.96,53.06
1608,1.5000000000000004,2.0,1.5000000000000004,1.5000000000000004,90.06,24.02,16.96,53.06
1609,1.5000000000000004,2.0,1.5000000000000004,1.6000000000000005,90.39,24.02,16.96,53.06
1610,1.5000000000000004,2.0,1.6000000000000005,1.0,88.93,24.69,16.96,53.06
1611,1.5000000000000004,2.0,1.6000000000000005,1.1,89.18,24.76,16.96,53.06
1612,1.5000000000000004,2.0,1.6000000000000005,1.2000000000000002,89.34,24.8,16.96,53.06
1613,1.5000000000000004,2.0,1.6000000000000005,1.3000000000000003,89.66,24.83,16.96,53.06
1614,1.5000000000000004,2.0,1.6000000000000005,1.4000000000000004,89.82,24.83,16.96,53.06
1615,1.5000000000000004,2.0,1.6000000000000005,1.5000000000000004,90.31,24.83,16.96,53.06
1616,1.5000000000000004,2.0,1.6000000000000005,1.6000000000000005,90.63,24.83,16.96,53.06
1617,1.5000000000000004,2.1000000000000005,1.0,1.0,89.01,21.44,16.96,53.06
1618,1.5000000000000004,2.1000000000000005,1.0,1.1,89.42,21.51,16.96,53.06
1619,1.5000000000000004,2.1000000000000005,1.0,1.2000000000000002,89.82,21.58,16.96,53.06
1620,1.5000000000000004,2.1000000000000005,1.0,1.3000000000000003,90.15,21.65,16.96,53.06
1621,1.5000000000000004,2.1000000000000005,1.0,1.4000000000000004,90.31,21.65,16.96,53.06
1622,1.5000000000000004,2.1000000000000005,1.0,1.5000000000000004,90.87,21.65,16.96,53.06
1623,1.5000000000000004,2.1000000000000005,1.0,1.6000000000000005,91.28,21.68,16.96,53.06
1624,1.5000000000000004,2.1000000000000005,1.1,1.0,89.34,22.04,16.96,53.06
1625,1.5000000000000004,2.1000000000000005,1.1,1.1,89.66,22.11,16.96,53.06
1626,1.5000000000000004,2.1000000000000005,1.1,1.2000000000000002,89.98,22.18,16.96,53.06
1627,1.5000000000000004,2.1000000000000005,1.1,1.3000000000000003,90.31,22.21,16.96,53.06
1628,1.5000000000000004,2.1000000000000005,1.1,1.4000000000000004,90.47,22.21,16.96,53.06
1629,1.5000000000000004,2.1000000000000005,1.1,1.5000000000000004,91.03,22.21,16.96,53.06
1630,1.5000000000000004,2.1000000000000005,1.1,1.6000000000000005,91.36,22.21,16.96,53.06
1631,1.5000000000000004,2.1000000000000005,1.2000000000000002,1.0,89.5,22.6,16.96,53.06
1632,1.5000000000000004,2.1000000000000005,1.2000000000000002,1.1,89.82,22.67,16.96,53.06
1633,1.5000000000000004,2.1000000000000005,1.2000000000000002,1.2000000000000002,90.06,22.74,16.96,53.06
1634,1.5000000000000004,2.1000000000000005,1.2000000000000002,1.3000000000000003,90.39,22.78,16.96,53.06
1635,1.5000000000000004,2.1000000000000005,1.2000000000000002,1.4000000000000004,90.55,22.78,16.96,53.06
1636,1.5000000000000004,2.1000000000000005,1.2000000000000002,1.5000000000000004,91.11,22.78,16.96,53.06
1637,1.5000000000000004,2.1000000000000005,1.2000000000000002,1.6000000000000005,91.44,22.78,16.96,53.06
1638,1.5000000000000004,2.1000000000000005,1.3000000000000003,1.0,89.58,23.1,16.96,53.06
1639,1.5000000000000004,2.1000000000000005,1.3000000000000003,1.1,89.9,23.17,16.96,53.06
1640,1.5000000000000004,2.1000000000000005,1.3000000000000003,1.2000000000000002,90.06,23.2,16.96,53.06
1641,1.5000000000000004,2.1000000000000005,1.3000000000000003,1.3000000000000003,90.39,23.24,16.96,53.06
1642,1.5000000000000004,2.1000000000000005,1.3000000000000003,1.4000000000000004,90.55,23.24,16.96,53.06
1643,1.5000000000000004,2.1000000000000005,1.3000000000000003,1.5000000000000004,91.11,23.24,16.96,53.06
1644,1.5000000000000004,2.1000000000000005,1.3000000000000003,1.6000000000000005,91.44,23.24,16.96,53.06
1645,1.5000000000000004,2.1000000000000005,1.4000000000000004,1.0,89.66,23.63,16.96,53.06
1646,1.5000000000000004,2.1000000000000005,1.4000000000000004,1.1,89.98,23.7,16.96,53.06
1647,1.5000000000000004,2.1000000000000005,1.4000000000000004,1.2000000000000002,90.15,23.74,16.96,53.06
1648,1.5000000000000004,2.1000000000000005,1.4000000000000004,1.3000000000000003,90.47,23.77,16.96,53.06
1649,1.5000000000000004,2.1000000000000005,1.4000000000000004,1.4000000000000004,90.63,23.77,16.96,53.06
1650,1.5000000000000004,2.1000000000000005,1.4000000000000004,1.5000000000000004,91.2,23.77,16.96,53.06
1651,1.5000000000000004,2.1000000000000005,1.4000000000000004,1.6000000000000005,91.52,23.77,16.96,53.06
1652,1.5000000000000004,2.1000000000000005,1.5000000000000004,1.0,90.06,23.95,16.96,53.06
1653,1.5000000000000004,2.1000000000000005,1.5000000000000004,1.1,90.31,24.02,16.96,53.06
1654,1.5000000000000004,2.1000000000000005,1.5000000000000004,1.2000000000000002,90.47,24.05,16.96,53.06
1655,1.5000000000000004,2.1000000000000005,1.5000000000000004,1.3000000000000003,90.79,24.09,16.96,53.06
1656,1.5000000000000004,2.1000000000000005,1.5000000000000004,1.4000000000000004,90.95,24.09,16.96,53.06
1657,1.5000000000000004,2.1000000000000005,1.5000000000000004,1.5000000000000004,91.44,24.09,16.96,53.06
1658,1.5000000000000004,2.1000000000000005,1.5000000000000004,1.6000000000000005,91.76,24.09,16.96,53.06
1659,1.5000000000000004,2.1000000000000005,1.6000000000000005,1.0,90.23,24.76,16.96,53.06
1660,1.5000000000000004,2.1000000000000005,1.6000000000000005,1.1,90.47,24.83,16.96,53.06
1661,1.5000000000000004,2.1000000000000005,1.6000000000000005,1.2000000000000002,90.63,24.87,16.96,53.06
1662,1.5000000000000004,2.1000000000000005,1.6000000000000005,1.3000000000000003,90.95,24.9,16.96,53.06
1663,1.5000000000000004,2.1000000000000005,1.6000000000000005,1.4000000000000004,91.11,24.9,16.96,53.06
1664,1.5000000000000004,2.1000000000000005,1.6000000000000005,1.5000000000000004,91.6,24.9,16.96,53.06
1665,1.5000000000000004,2.1000000000000005,1.6000000000000005,1.6000000000000005,91.92,24.9,16.96,53.06
1666,1.5000000000000004,2.2,1.0,1.0,89.82,21.58,16.96,53.06
1667,1.5000000000000004,2.2,1.0,1.1,90.23,21.65,16.96,53.06
1668,1.5000000000000004,2.2,1.0,1.2000000000000002,90.63,21.72,16.96,53.06
1669,1.5000000000000004,2.2,1.0,1.3000000000000003,90.95,21.79,16.96,53.06
1670,1.5000000000000004,2.2,1.0,1.4000000000000004,91.11,21.79,16.96,53.06
1671,1.5000000000000004,2.2,1.0,1.5000000000000004,91.68,21.79,16.96,53.06
1672,1.5000000000000004,2.2,1.0,1.6000000000000005,92.08,21.83,16.96,53.06
1673,1.5000000000000004,2.2,1.1,1.0,90.15,22.18,16.96,53.06
1674,1.5000000000000004,2.2,1.1,1.1,90.47,22.25,16.96,53.06
1675,1.5000000000000004,2.2,1.1,1.2000000000000002,90.79,22.32,16.96,53.06
1676,1.5000000000000004,2.2,1.1,1.3000000000000003,91.11,22.36,16.96,53.06
1677,1.5000000000000004,2.2,1.1,1.4000000000000004,91.28,22.36,16.96,53.06
1678,1.5000000000000004,2.2,1.1,1.5000000000000004,91.84,22.36,16.96,53.06
1679,1.5000000000000004,2.2,1.1,1.6000000000000005,92.16,22.36,16.96,53.06
1680,1.5000000000000004,2.2,1.2000000000000002,1.0,90.31,22.74,16.96,53.06
1681,1.5000000000000004,2.2,1.2000000000000002,1.1,90.63,22.82,16.96,53.06
1682,1.5000000000000004,2.2,1.2000000000000002,1.2000000000000002,90.87,22.89,16.96,53.06
1683,1.5000000000000004,2.2,1.2000000000000002,1.3000000000000003,91.2,22.92,16.96,53.06
1684,1.5000000000000004,2.2,1.2000000000000002,1.4000000000000004,91.36,22.92,16.96,53.06
1685,1.5000000000000004,2.2,1.2000000000000002,1.5000000000000004,91.92,22.92,16.96,53.06
1686,1.5000000000000004,2.2,1.2000000000000002,1.6000000000000005,92.25,22.92,16.96,53.06
1687,1.5000000000000004,2.2,1.3000000000000003,1.0,90.39,23.24,16.96,53.06
1688,1.5000000000000004,2.2,1.3000000000000003,1.1,90.71,23.31,16.96,53.06
1689,1.5000000000000004,2.2,1.3000000000000003,1.2000000000000002,90.87,23.35,16.96,53.06
1690,1.5000000000000004,2.2,1.3000000000000003,1.3000000000000003,91.2,23.38,16.96,53.06
1691,1.5000000000000004,2.2,1.3000000000000003,1.4000000000000004,91.36,23.38,16.96,53.06
1692,1.5000000000000004,2.2,1.3000000000000003,1.5000000000000004,91.92,23.38,16.96,53.06
1693,1.5000000000000004,2.2,1.3000000000000003,1.6000000000000005,92.25,23.38,16.96,53.06
1694,1.5000000000000004,2.2,1.4000000000000004,1.0,90.47,23.77,16.96,53.06
1695,1.5000000000000004,2.2,1.4000000000000004,1.1,90.79,23.84,16.96,53.06
1696,1.5000000000000004,2.2,1.4000000000000004,1.2000000000000002,90.95,23.88,16.96,53.06
1697,1.5000000000000004,2.2,1.4000000000000004,1.3000000000000003,91.28,23.91,16.96,53.06
1698,1.5000000000000004,2.2,1.4000000000000004,1.4000000000000004,91.44,23.91,16.96,53.06
1699,1.5000000000000004,2.2,1.4000000000000004,1.5000000000000004,92.0,23.91,16.96,53.06
1700,1.5000000000000004,2.2,1.4000000000000004,1.6000000000000005,92.33,23.91,16.96,53.06
1701,1.5000000000000004,2.2,1.5000000000000004,1.0,90.87,24.09,16.96,53.06
1702,1.5000000000000004,2.2,1.5000000000000004,1.1,91.11,24.16,16.96,53.06
1703,1.5000000000000004,2.2,1.5000000000000004,1.2000000000000002,91.28,24.2,16.96,53.06
1704,1.5000000000000004,2.2,1.5000000000000004,1.3000000000000003,91.6,24.23,16.96,53.06
1705,1.5000000000000004,2.2,1.5000000000000004,1.4000000000000004,91.76,24.23,16.96,53.06
1706,1.5000000000000004,2.2,1.5000000000000004,1.5000000000000004,92.25,24.23,16.96,53.06
1707,1.5000000000000004,2.2,1.5000000000000004,1.6000000000000005,92.57,24.23,16.96,53.06
1708,1.5000000000000004,2.2,1.6000000000000005,1.0,91.03,24.9,16.96,53.06
1709,1.5000000000000004,2.2,1.6000000000000005,1.1,91.28,24.97,16.96,53.06
1710,1.5000000000000004,2.2,1.6000000000000005,1.2000000000000002,91.44,25.01,16.96,53.06
1711,1.5000000000000004,2.2,1.6000000000000005,1.3000000000000003,91.76,25.04,16.96,53.06
1712,1.5000000000000004,2.2,1.6000000000000005,1.4000000000000004,91.92,25.04,16.96,53.06
1713,1.5000000000000004,2.2,1.6000000000000005,1.5000000000000004,92.41,25.04,16.96,53.06
1714,1.5000000000000004,2.2,1.6000000000000005,1.6000000000000005,92.73,25.04,16.96,53.06
1715,1.5000000000000004,2.3000000000000007,1.0,1.0,90.31,21.79,16.96,53.06
1716,1.5000000000000004,2.3000000000000007,1.0,1.1,90.71,21.86,16.96,53.06
1717,1.5000000000000004,2.3000000000000007,1.0,1.2000000000000002,91.11,21.93,16.96,53.06
1718,1.5000000000000004,2.3000000000000007,1.0,1.3000000000000003,91.44,22.0,16.96,53.06
1719,1.5000000000000004,2.3000000000000007,1.0,1.4000000000000004,91.6,22.0,16.96,53.06
1720,1.5000000000000004,2.3000000000000007,1.0,1.5000000000000004,92.16,22.0,16.96,53.06
1721,1.5000000000000004,2.3000000000000007,1.0,1.6000000000000005,92.57,22.04,16.96,53.06
1722,1.5000000000000004,2.3000000000000007,1.1,1.0,90.63,22.39,16.96,53.06
1723,1.5000000000000004,2.3000000000000007,1.1,1.1,90.95,22.46,16.96,53.06
1724,1.5000000000000004,2.3000000000000007,1.1,1.2000000000000002,91.28,22.53,16.96,53.06
1725,1.5000000000000004,2.3000000000000007,1.1,1.3000000000000003,91.6,22.57,16.96,53.06
1726,1.5000000000000004,2.3000000000000007,1.1,1.4000000000000004,91.76,22.57,16.96,53.06
1727,1.5000000000000004,2.3000000000000007,1.1,1.5000000000000004,92.33,22.57,16.96,53.06
1728,1.5000000000000004,2.3000000000000007,1.1,1.6000000000000005,92.65,22.57,16.96,53.06
1729,1.5000000000000004,2.3000000000000007,1.2000000000000002,1.0,90.79,22.96,16.96,53.06
1730,1.5000000000000004,2.3000000000000007,1.2000000000000002,1.1,91.11,23.03,16.96,53.06
1731,1.5000000000000004,2.3000000000000007,1.2000000000000002,1.2000000000000002,91.36,23.1,16.96,53.06
1732,1.5000000000000004,2.3000000000000007,1.2000000000000002,1.3000000000000003,91.68,23.13,16.96,53.06
1733,1.5000000000000004,2.3000000000000007,1.2000000000000002,1.4000000000000004,91.84,23.13,16.96,53.06
1734,1.5000000000000004,2.3000000000000007,1.2000000000000002,1.5000000000000004,92.41,23.13,16.96,53.06
1735,1.5000000000000004,2.3000000000000007,1.2000000000000002,1.6000000000000005,92.73,23.13,16.96,53.06
1736,1.5000000000000004,2.3000000000000007,1.3000000000000003,1.0,90.87,23.45,16.96,53.06
1737,1.5000000000000004,2.3000000000000007,1.3000000000000003,1.1,91.2,23.52,16.96,53.06
1738,1.5000000000000004,2.3000000000000007,1.3000000000000003,1.2000000000000002,91.36,23.56,16.96,53.06
1739,1.5000000000000004,2.3000000000000007,1.3000000000000003,1.3000000000000003,91.68,23.59,16.96,53.06
1740,1.5000000000000004,2.3000000000000007,1.3000000000000003,1.4000000000000004,91.84,23.59,16.96,53.06
1741,1.5000000000000004,2.3000000000000007,1.3000000000000003,1.5000000000000004,92.41,23.59,16.96,53.06
1742,1.5000000000000004,2.3000000000000007,1.3000000000000003,1.6000000000000005,92.73,23.59,16.96,53.06
1743,1.5000000000000004,2.3000000000000007,1.4000000000000004,1.0,90.95,23.98,16.96,53.06
1744,1.5000000000000004,2.3000000000000007,1.4000000000000004,1.1,91.28,24.05,16.96,53.06
1745,1.5000000000000004,2.3000000000000007,1.4000000000000004,1.2000000000000002,91.44,24.09,16.96,53.06
1746,1.5000000000000004,2.3000000000000007,1.4000000000000004,1.3000000000000003,91.76,24.12,16.96,53.06
1747,1.5000000000000004,2.3000000000000007,1.4000000000000004,1.4000000000000004,91.92,24.12,16.96,53.06
1748,1.5000000000000004,2.3000000000000007,1.4000000000000004,1.5000000000000004,92.49,24.12,16.96,53.06
1749,1.5000000000000004,2.3000000000000007,1.4000000000000004,1.6000000000000005,92.81,24.12,16.96,53.06
1750,1.5000000000000004,2.3000000000000007,1.5000000000000004,1.0,91.36,24.3,16.96,53.06
1751,1.5000000000000004,2.3000000000000007,1.5000000000000004,1.1,91.6,24.37,16.96,53.06
1752,1.5000000000000004,2.3000000000000007,1.5000000000000004,1.2000000000000002,91.76,24.41,16.96,53.06
1753,1.5000000000000004,2.3000000000000007,1.5000000000000004,1.3000000000000003,92.08,24.44,16.96,53.06
1754,1.5000000000000004,2.3000000000000007,1.5000000000000004,1.4000000000000004,92.25,24.44,16.96,53.06
1755,1.5000000000000004,2.3000000000000007,1.5000000000000004,1.5000000000000004,92.73,24.44,16.96,53.06
1756,1.5000000000000004,2.3000000000000007,1.5000000000000004,1.6000000000000005,93.05,24.44,16.96,53.06
1757,1.5000000000000004,2.3000000000000007,1.6000000000000005,1.0,91.52,25.11,16.96,53.06
1758,1.5000000000000004,2.3000000000000007,1.6000000000000005,1.1,91.76,25.19,16.96,53.06
1759,1.5000000000000004,2.3000000000000007,1.6000000000000005,1.2000000000000002,91.92,25.22,16.96,53.06
